doc_id,sentence_id,amr_string
0,0_58,"# ::tok If implemented as we propose , these reforms will also guarantee the long - term stability of the euro .
# ::alignments i~1 w~3 t~4 p~4 t2~6 r~7 a~9 g~10 l~12 s~15 e~18
(g / guarantee-01
    :ARG0 (r / reform-01
        :mod (t2 / this))
    :ARG1 (s / stability
        :ARG1-of (l / long-03)
        :poss (e / euro))
    :condition (i / implement-01
        :ARG1 r
        :manner (t / thing
            :ARG1-of (p / propose-01
                :ARG0 (w / we))))
    :mod (a / also))
"
0,0_59,"# ::tok It is key to our economic success .
# ::alignments i~0 k~2 w~4 e~5 s~6
(k / key-02
    :ARG1 (i / it)
    :ARG2 (s / succeed-01
        :ARG0 (w / we)
        :ARG1 (e / economy)))
"
0,0_60,"# ::tok For the economy to grow , we also need a strong and sound financial sector .
# ::alignments e~2 g~4 w~6 a~7 n~8 s3~10 s2~12 f~13 s~14
(n / need-01
    :purpose (g / grow-01
        :ARG1 (e / economy))
    :ARG0 (w / we)
    :ARG1 (s / sector
        :ARG1-of (s3 / strong-02)
        :mod (f / finance)
        :mod (s2 / sound))
    :mod (a / also))
"
0,0_61,"# ::tok A sector that serves the real economy .
# ::alignments s~1 s2~3 r~5 e~6
(s / sector
    :ARG0-of (s2 / serve-01
        :ARG1 (e / economy
            :ARG1-of (r / real-04))))
"
0,0_62,"# ::tok A sector that prides itself on proper regulation and proper supervision .
# ::alignments s~1 p~3 r~7 a~8 p2~9 s2~10
(s / sector
    :ARG0-of (p / pride-01
        :ARG1 s
        :ARG2 (a / and
            :op1 (r / regulate-01
                :mod (p2 / proper))
            :op2 (s2 / supervise-01
                :mod p2))))
"
0,0_63,"# ::tok We took action to increase bank transparency .
# ::alignments w~0 a~2 i~4 b~5 t~6
(a / act-02
    :purpose (i / increase-01
        :ARG0 (w / we)
        :ARG1 (t / transparency
            :poss (b / bank)))
    :ARG0 w)
"
0,0_64,"# ::tok Today we are better than one year ago .
# ::alignments t2~0 w~1 m~2 g~3 0~5 t~6 y~6 b~7 n~7
(g / good-02
    :ARG1 (w / we)
    :compared-to (b / before
        :quant (t / temporal-quantity
            :quant 1
            :unit (y / year))
        :op1 (n / now))
    :degree (m / more)
    :time (t2 / today))
"
0,0_65,"# ::tok With the publication of the stress test results , banks should now be able to lend to each other , so that credit can flow to Europe 's citizens and companies .
# ::alignments c~0 p3~2 s~5 t~6 t2~7 r2~7 b~9 r~10 n2~11 p~13 l~15 e~17 o~18 c5~22 p2~23 f~24 c4~26 n~26 0~26 c2~28 a~29 c3~30
(c / cause-01
    :ARG0 (p3 / publish-01
        :ARG1 (t2 / thing
            :ARG2-of (r2 / result-01
                :ARG1 (t / test-01
                    :ARG1 (s / stress-02)))))
    :ARG1 (r / recommend-01
        :ARG1 (p / possible-01
            :ARG1 (l / lend-01
                :purpose (p2 / possible-01
                    :ARG1 (f / flow-01
                        :ARG1 (c5 / credit-02)
                        :ARG2 (a / and
                            :location (c4 / continent
                                :name (n / name
                                    :op1 ""Europe""))
                            :op1 (c2 / citizen)
                            :op2 (c3 / company))))
                :ARG0 (b / bank)
                :ARG2 (o / other
                    :mod (e / each))))
        :time (n2 / now)))
"
0,0_66,"# ::tok We have proposed to protect people 's savings up to € 100,000 .
# ::alignments w~0 p2~2 p3~4 p~5 t~7 s~7 u~8 m~10 e~10 0~11
(p2 / propose-01
    :ARG0 (w / we)
    :ARG1 (p3 / protect-01
        :ARG1 (t / thing
            :quant (u / up-to
                :op1 (m / monetary-quantity
                    :quant 100000
                    :unit (e / euro)))
            :ARG1-of (s / save-01
                :ARG0 (p / person)))))
"
0,0_67,"# ::tok We will propose to ban abusive naked short selling .
# ::alignments w~0 p~2 b~4 a~5 n~6 s2~7 s~8
(p / propose-01
    :ARG0 (w / we)
    :ARG1 (b / ban-01
        :ARG1 (s / sell-01
            :ARG0-of (a / abuse-01)
            :ARG1 (s2 / short-07)
            :manner (n / naked))))
"
0,0_68,"# ::tok We will tackle credit default swaps .
# ::alignments w~0 t~2 c~3 d~4 s~5
(t / tackle-01
    :ARG0 (w / we)
    :ARG1 (s / swap
        :mod (d / default-01
            :ARG1 (c / credit))))
"
0,0_69,"# ::tok The days of betting on someone else 's house burning down are over .
# ::alignments d~1 b~3 s~5 e~6 h~8 b2~9 o~12
(o / over
    :domain (d / day
        :time-of (b / bet-01
            :ARG2 (b2 / burn-01
                :ARG1 (h / house
                    :poss (s / someone
                        :mod (e / else)))))))
"
0,0_70,"# ::tok We continue to insist that banks , not taxpayers , must pay up front to cover the costs of their own risks of failure .
# ::alignments w~0 c~1 i~3 b~5 i2~7 p3~8 p~8 t~9 o~10 p2~11 u~13 c3~15 c2~17 r~21 f~23
(c / continue-01
    :ARG0 (w / we)
    :ARG1 (i / insist-01
        :ARG0 w
        :ARG1 (o / obligate-01
            :ARG2 (p2 / pay-01
                :purpose (c3 / cover-01
                    :ARG0 (b / bank)
                    :ARG1 (c2 / cost-01
                        :ARG1 (r / risk-01
                            :ARG0 b
                            :ARG2 (f / fail-01
                                :ARG1 b))))
                :ARG0 b
                :ARG1-of (i2 / instead-of-91
                    :ARG2 (p3 / person
                        :ARG0-of (p / pay-01
                            :ARG1 (t / tax))))
                :mod (u / up-front)))))
"
0,0_71,"# ::tok We are legislating to outlaw bonuses for quick - wins today that become big losses tomorrow .
# ::alignments w~0 l~2 o~4 b3~5 q~7 w2~9 t~10 b~12 b2~13 l2~14 t2~15
(l / legislate-01
    :ARG0 (w / we)
    :ARG1 (o / outlaw-01
        :ARG0 w
        :ARG1 (b3 / bonus
            :ARG1-of (b / become-01
                :ARG2 (l2 / lose-02
                    :mod (b2 / big))
                :time (t2 / tomorrow))
            :prep-for (w2 / win-01
                :ARG1-of (q / quick-02)
                :time (t / today)))))
"
0,0_72,"# ::tok As part of this approach , I am also defending taxes on financial activities and we will come with proposals this autumn .
# ::alignments a3~0 t3~3 a4~4 i~6 a2~8 d2~9 t~10 f~12 a~13 w~15 c~17 t2~19 p~19 t4~20 d~21 a5~21 y~21
(a3 / and
    :op1 (d2 / defend-01
        :ARG0 (i / i)
        :ARG1 (t / tax-01
            :ARG3 (a / activity-06
                :ARG1 (f / finance)))
        :mod (a2 / also))
    :op2 (c / come-01
        :ARG1 (w / we)
        :accompanier (t2 / thing
            :ARG1-of (p / propose-01))
        :time (d / date-entity
            :mod (y / year
                :mod (t4 / this))
            :season (a5 / autumn)))
    :part-of (a4 / approach-02
        :mod (t3 / this)))
"
0,0_73,"# ::tok The political deal on the financial supervision package just concluded is very good news .
# ::alignments p2~1 d~2 f~5 s~6 p~7 j~8 c~9 v~11 g~12
(g / good-02
    :ARG1 (c / conclude-02
        :ARG1 (d / deal-01
            :ARG2 (p / package
                :topic (s / supervise-01
                    :ARG1 (f / finance)))
            :mod (p2 / politics))
        :time (j / just))
    :degree (v / very))
"
0,0_74,"# ::tok The Commission proposals based on the de Larosière report will give us an effective European supervision system .
# ::alignments o~1 n~1 0~1 t~2 p2~2 b~3 p~6 n2~6 3~6 2~7 r~8 g~10 w~11 e~13 c~14 n3~14 1~14 s~15 s2~16
(g / give-01
    :ARG0 (t / thing
        :ARG1-of (p2 / propose-01
            :ARG0 (o / organization
                :name (n / name
                    :op1 ""Commission"")))
        :ARG1-of (b / base-02
            :ARG2 (r / report-01
                :ARG0 (p / person
                    :name (n2 / name
                        :op1 ""de""
                        :op2 ""Larosière"")))))
    :ARG1 (s2 / system
        :ARG0-of (s / supervise-01)
        :ARG0-of (e / effective-04)
        :mod (c / continent
            :name (n3 / name
                :op1 ""Europe"")))
    :ARG2 (w / we))
"
0,0_75,"# ::tok I want to thank the Parliament for the constructive role it has played and I hope it will give its final agreement this month .
# ::alignments i~0 w~1 t~3 g~5 n~5 0~5 c~8 r~9 p~12 a2~13 h~15 f~20 a~21 t2~22 m~23
(a2 / and
    :op1 (w / want-01
        :ARG0 (i / i)
        :ARG1 (t / thank-01
            :ARG0 i
            :ARG1 (g / government-organization
                :name (n / name
                    :op1 ""Parliament""))
            :ARG2 (r / role
                :ARG0-of (c / constructive-02)
                :ARG1-of (p / play-02
                    :ARG0 g))))
    :op2 (h / hope-01
        :ARG0 i
        :ARG1 (a / agree-01
            :ARG0 g
            :mod (f / final)
            :time (m / month
                :mod (t2 / this)))))
"
0,0_76,"# ::tok We will also go further on regulation .
# ::alignments w~0 a~2 g~3 f~4 r~6
(g / go-01
    :ARG1 (w / we)
    :ARG1 (r / regulate-01)
    :ARG2 (f / further)
    :mod (a / also))
"
0,0_77,"# ::tok Initiatives on derivatives , further measures on credit rating agencies and a framework for bank resolution and crisis management will soon be before you .
# ::alignments i~0 b2~1 d~2 f2~4 m2~5 c~7 r~8 a~9 a2~10 f~12 b~14 r2~15 a3~16 c2~17 m~18 s~20 b3~22 y~23
(b2 / be-located-at-91
    :ARG1 (a2 / and
        :op1 (i / initiative
            :prep-on (d / derivative))
        :op2 (m2 / measure-02
            :ARG1 (a / agency
                :ARG0-of (r / rate-01
                    :ARG3 (c / credit)))
            :mod (f2 / further))
        :op3 (f / framework
            :purpose (a3 / and
                :op1 (r2 / resolve-01
                    :ARG1 (b / bank))
                :op2 (m / manage-01
                    :ARG1 (c2 / crisis)))))
    :ARG2 (b3 / before
        :op1 (y / you))
    :time (s / soon))
"
0,0_78,"# ::tok Our goal is to have a reformed financial sector in place by the end of 2011 .
# ::alignments w~0 h2~1 h~4 r~6 f~7 s~8 b~11 e~13 d~15 0~15
(h2 / have-purpose-91
    :ARG1 (w / we)
    :ARG2 (h / have-03
        :ARG0 w
        :ARG1 (s / sector
            :ARG1-of (r / reform-01)
            :mod (f / finance))
        :time (b / by
            :op1 (e / end-01
                :ARG1 (d / date-entity
                    :year 2011)))))
"
0,0_79,"# ::tok Sound government finances and responsible financial markets give us the confidence and economic strength for sustainable growth .
# ::alignments s~0 g3~1 g2~1 f~2 a~3 r~4 f2~5 m~6 g~7 w~8 c~10 a2~11 e~12 s2~13 p~14 s3~15 g4~16
(g / give-01
    :ARG0 (a / and
        :op1 (f / finance
            :mod (g3 / government-organization
                :ARG0-of (g2 / govern-01))
            :mod (s / sound))
        :op2 (m / market
            :ARG1-of (r / responsible-02)
            :mod (f2 / finance)))
    :ARG1 (a2 / and
        :purpose (g4 / grow-01
            :ARG1-of (s3 / sustain-01
                :ARG1-of (p / possible-01)))
        :op1 (c / confident-01
            :ARG1 (w / we))
        :op2 (s2 / strong-02
            :ARG1 (e / economy
                :poss w)))
    :ARG2 w)
"
0,0_80,"# ::tok We need to move beyond the debate between fiscal consolidation and growth .
# ::alignments w~0 n~1 m~3 b~4 d~6 f~8 c~9 g~11
(n / need-01
    :ARG0 (w / we)
    :ARG1 (m / move-01
        :ARG0 w
        :ARG2 (b / beyond
            :op1 (d / debate-01
                :ARG1 (c / consolidate-01
                    :ARG1 (f / finance))
                :ARG2 (g / grow-01)))))
"
0,0_81,"# ::tok We can have both .
# ::alignments w~0 p~1 h~2 b~3
(p / possible-01
    :ARG1 (h / have-03
        :ARG0 (w / we)
        :ARG1 (b / both)))
"
0,0_82,"# ::tok Honourable Members , Sound public finances are a means to an end : growth for jobs .
# ::alignments h2~0 p~1 h~1 m2~1 s~2 s2~3 p2~4 f~5 e~11 m~12 g~13 j~15
(s / say-01
    :ARG1 (e / end-01
        :ARG1 (f / finance
            :mod (p2 / public)
            :mod (s2 / sound))
        :ARG1-of (m / mean-01
            :ARG2 (g / grow-01
                :ARG1 (j / job))))
    :ARG2 (p / person
        :ARG0-of (h / have-org-role-91
            :ARG2 (m2 / member
                :mod (h2 / honorable)))))
"
0,0_83,"# ::tok Our goal is growth , sustainable growth , inclusive growth .
# ::alignments w~0 h~1 g~3 p~4 s~5 i~8 g2~9
(h / have-purpose-91
    :ARG1 (w / we)
    :ARG2 (g / grow-01
        :ARG1-of (s / sustain-01
            :ARG1-of (p / possible-01))
        :ARG2-of (i / include-01
            :ARG1 (g2 / grow-01))))
"
0,0_84,"# ::tok This is our overarching priority .
# ::alignments t~0 w~2 o~3 p~4
(p / prioritize-01
    :ARG0 (w / we)
    :ARG1 (t / this)
    :ARG1-of (o / overreach-01))
"
0,0_85,"# ::tok This is where we need to invest .
# ::alignments t~0 w~3 n~4 i~6
(n / need-01
    :ARG0 (w / we)
    :ARG1 (i / invest-01
        :ARG0 w
        :ARG2 (t / this)))
"
0,0_86,"# ::tok Europe 2020 starts now .
# ::alignments c~0 n~0 1~0 d~1 0~1 s~2 n2~3
(s / start-01
    :ARG1 (c / continent
        :name (n / name
            :op1 ""Europe"")
        :time (d / date-entity
            :year 2020))
    :time (n2 / now))
"
0,0_87,"# ::tok We must frontload and accelerate the most growth - promoting reforms of our agenda .
# ::alignments w~0 o~1 f~2 a3~3 a~4 m~6 g~7 p~9 r~10 a2~13
(o / obligate-01
    :ARG1 (w / we)
    :ARG2 (a3 / and
        :op1 (f / frontload-01
            :ARG0 w
            :ARG1 (r / reform-01
                :ARG0-of (p / promote-02
                    :ARG1 (g / grow-01)
                    :degree (m / most))
                :ARG1 (a2 / agenda
                    :poss w)))
        :op2 (a / accelerate-01
            :ARG0 w
            :ARG1 r)))
"
0,0_88,"# ::tok This could raise growth levels by over a third by 2020 .
# ::alignments t~0 p~1 r~2 g~3 l~4 o~6 0~8 b~9 d~10 1~10
(p / possible-01
    :ARG1 (r / raise-01
        :ARG0 (t / this)
        :ARG1 (l / level
            :mod (g / grow-01))
        :ARG2 (o / over
            :op1 ""1/3"")
        :time (b / by
            :op1 (d / date-entity
                :year 2020))))
"
0,0_89,"# ::tok This means concentrating on three priorities : getting more people in jobs , boosting our companies ' competitiveness and deepening the single market .
# ::alignments t~0 m2~1 c3~2 0~4 p2~5 g~7 m3~8 p~9 j~11 b~13 w~14 c~15 c2~17 a~18 d~19 s~21 m~22
(m2 / mean-01
    :ARG1 (t / this)
    :ARG2 (c3 / concentrate-01
        :ARG1 (p2 / priority
            :quant 3
            :domain (a / and
                :op1 (g / get-05
                    :ARG1 (p / person
                        :quant (m3 / more))
                    :ARG2 (j / job))
                :op2 (b / boost-01
                    :ARG1 (c2 / competitiveness
                        :poss (c / company
                            :poss (w / we))))
                :op3 (d / deep-02
                    :ARG1 (m / market
                        :ARG1-of (s / single-02)))))))
"
0,0_90,"# ::tok Let me start with people and jobs .
# ::alignments l~0 i~1 s~2 0~3 p~4 a~5 j~6 y~7
(l / let-01
    :ARG0 (y / you)
    :ARG1 (s / start-01
        :ARG0 (i / i)
        :ARG2 (a / and
            :op1 (p / person)
            :op2 (j / job)))
    :mode imperative)
"
